iso_code	Country	date	total_cases	new_cases	total_deaths	new_deaths	total_cases_per_million	new_cases_per_million	total_deaths_per_million	new_deaths_per_million	stringency_index	population	population_density	median_age	aged_65_older	aged_70_older	gdp_per_capita	extreme_poverty	cvd_death_rate	diabetes_prevalence	female_smokers	male_smokers	handwashing_facilities	hospital_beds_per_100k	HDI	HealthExpenseperGDP	log_population
CHN	China	28/02/2020	78927.0	329.0	2790.0	44.0	54.836	0.229	1.938	0.031	75.42	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	29/02/2020	79355.0	428.0	2837.0	47.0	55.134	0.297	1.971	0.033	75.42	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	01/03/2020	79929.0	574.0	2872.0	35.0	55.532	0.399	1.995	0.024	75.42	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	02/03/2020	80134.0	205.0	2914.0	42.0	55.675	0.142	2.025	0.029	75.42	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	03/03/2020	80261.0	127.0	2946.0	32.0	55.763	0.088	2.047	0.022	75.42	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	04/03/2020	80380.0	119.0	2983.0	37.0	55.846	0.083	2.073	0.026	75.42	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	05/03/2020	80497.0	117.0	3014.0	31.0	55.927	0.081	2.094	0.022	75.42	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	06/03/2020	80667.0	170.0	3044.0	30.0	56.045	0.118	2.115	0.021	75.42	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	07/03/2020	80768.0	101.0	3072.0	28.0	56.115	0.07	2.134	0.019	75.42	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	08/03/2020	80814.0	46.0	3099.0	27.0	56.147	0.032	2.153	0.019	75.42	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	09/03/2020	80859.0	45.0	3122.0	23.0	56.178	0.031	2.169	0.016	75.42	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	10/03/2020	80879.0	20.0	3139.0	17.0	56.192	0.014	2.181	0.012	75.42	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	11/03/2020	80908.0	29.0	3161.0	22.0	56.213	0.02	2.196	0.015	75.42	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	12/03/2020	80932.0	24.0	3172.0	11.0	56.229	0.017	2.204	0.008	75.42	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	13/03/2020	80954.0	22.0	3179.0	7.0	56.244	0.015	2.209	0.005	75.42	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	14/03/2020	80973.0	19.0	3194.0	15.0	56.258	0.013	2.219	0.01	75.42	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	15/03/2020	80995.0	22.0	3203.0	9.0	56.273	0.015	2.225	0.006	75.42	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	16/03/2020	81020.0	25.0	3216.0	13.0	56.29	0.017	2.234	0.009	72.25	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	17/03/2020	81063.0	43.0	3225.0	9.0	56.32	0.03	2.241	0.006	72.25	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	18/03/2020	81086.0	23.0	3241.0	16.0	56.336	0.016	2.252	0.011	72.25	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	19/03/2020	81130.0	44.0	3249.0	8.0	56.367	0.031	2.257	0.006	72.25	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	20/03/2020	81229.0	99.0	3253.0	4.0	56.436	0.069	2.26	0.003	72.25	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	21/03/2020	81281.0	52.0	3259.0	6.0	56.472	0.036	2.264	0.004	72.25	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	22/03/2020	81346.0	65.0	3265.0	6.0	56.517	0.045	2.268	0.004	72.25	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	23/03/2020	81484.0	138.0	3274.0	9.0	56.613	0.096	2.275	0.006	72.25	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	24/03/2020	81553.0	69.0	3281.0	7.0	56.661	0.048	2.28	0.005	72.25	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	25/03/2020	81631.0	78.0	3285.0	4.0	56.715	0.054	2.282	0.003	72.25	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	26/03/2020	81733.0	102.0	3291.0	6.0	56.786	0.071	2.286	0.004	75.02	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	27/03/2020	81827.0	94.0	3296.0	5.0	56.851	0.065	2.29	0.003	75.02	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	28/03/2020	81946.0	119.0	3299.0	3.0	56.934	0.083	2.292	0.002	67.08	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	29/03/2020	82059.0	113.0	3304.0	5.0	57.012	0.079	2.296	0.003	67.08	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	30/03/2020	82157.0	98.0	3306.0	2.0	57.08	0.068	2.297	0.001	67.08	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	31/03/2020	82241.0	84.0	3309.0	3.0	57.139	0.058	2.299	0.002	67.08	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	01/04/2020	82295.0	54.0	3310.0	1.0	57.176	0.038	2.3	0.001	67.08	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	02/04/2020	82395.0	100.0	3316.0	6.0	57.246	0.069	2.304	0.004	67.08	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	03/04/2020	82465.0	70.0	3326.0	10.0	57.294	0.049	2.311	0.007	64.44	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	04/04/2020	82527.0	62.0	3330.0	4.0	57.337	0.043	2.314	0.003	64.44	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	05/04/2020	82575.0	48.0	3333.0	3.0	57.371	0.033	2.316	0.002	64.44	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	06/04/2020	82642.0	67.0	3335.0	2.0	57.417	0.047	2.317	0.001	64.44	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	07/04/2020	82698.0	56.0	3335.0	0.0	57.456	0.039	2.317	0.0	64.44	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	08/04/2020	82784.0	86.0	3337.0	2.0	57.516	0.06	2.318	0.001	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	09/04/2020	82870.0	86.0	3339.0	2.0	57.576	0.06	2.32	0.001	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	10/04/2020	82925.0	55.0	3340.0	1.0	57.614	0.038	2.321	0.001	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	11/04/2020	83004.0	79.0	3343.0	3.0	57.669	0.055	2.323	0.002	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	12/04/2020	83097.0	93.0	3343.0	0.0	57.733	0.065	2.323	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	13/04/2020	83209.0	112.0	3345.0	2.0	57.811	0.078	2.324	0.001	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	14/04/2020	83303.0	94.0	3345.0	0.0	57.876	0.065	2.324	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	15/04/2020	83352.0	49.0	3346.0	1.0	57.911	0.034	2.325	0.001	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	16/04/2020	83402.0	50.0	3346.0	0.0	57.945	0.035	2.325	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	17/04/2020	83754.0	352.0	4636.0	1290.0	58.19	0.245	3.221	0.896	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	18/04/2020	83785.0	31.0	4636.0	0.0	58.211	0.022	3.221	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	19/04/2020	83803.0	18.0	4636.0	0.0	58.224	0.013	3.221	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	20/04/2020	83817.0	14.0	4636.0	0.0	58.234	0.01	3.221	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	21/04/2020	83849.0	32.0	4636.0	0.0	58.256	0.022	3.221	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	22/04/2020	83864.0	15.0	4636.0	0.0	58.266	0.01	3.221	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	23/04/2020	83876.0	12.0	4636.0	0.0	58.275	0.008	3.221	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	24/04/2020	83884.0	8.0	4636.0	0.0	58.28	0.006	3.221	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	25/04/2020	83899.0	15.0	4636.0	0.0	58.291	0.01	3.221	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	26/04/2020	83909.0	10.0	4636.0	0.0	58.298	0.007	3.221	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	27/04/2020	83912.0	3.0	4637.0	1.0	58.3	0.002	3.222	0.001	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	28/04/2020	83938.0	26.0	4637.0	0.0	58.318	0.018	3.222	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	29/04/2020	83940.0	2.0	4637.0	0.0	58.319	0.001	3.222	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	30/04/2020	83944.0	4.0	4637.0	0.0	58.322	0.003	3.222	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	01/05/2020	83956.0	12.0	4637.0	0.0	58.33	0.008	3.222	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	02/05/2020	83959.0	3.0	4637.0	0.0	58.332	0.002	3.222	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	03/05/2020	83961.0	2.0	4637.0	0.0	58.334	0.001	3.222	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	04/05/2020	83964.0	3.0	4637.0	0.0	58.336	0.002	3.222	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	05/05/2020	83966.0	2.0	4637.0	0.0	58.337	0.001	3.222	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	06/05/2020	83968.0	2.0	4637.0	0.0	58.339	0.001	3.222	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	07/05/2020	83970.0	2.0	4637.0	0.0	58.34	0.001	3.222	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	08/05/2020	83976.0	6.0	4637.0	0.0	58.344	0.004	3.222	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	09/05/2020	83976.0	0.0	4637.0	0.0	58.344	0.0	3.222	0.0	55.17	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	10/05/2020	83991.0	15.0	4637.0	0.0	58.354	0.01	3.222	0.0	75.02	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	11/05/2020	84010.0	19.0	4637.0	0.0	58.368	0.013	3.222	0.0	75.02	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	12/05/2020	84011.0	1.0	4637.0	0.0	58.368	0.001	3.222	0.0	75.02	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	13/05/2020	84018.0	7.0	4637.0	0.0	58.373	0.005	3.222	0.0	75.02	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	14/05/2020	84024.0	6.0	4637.0	0.0	58.377	0.004	3.222	0.0	75.02	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	15/05/2020	84029.0	5.0	4637.0	0.0	58.381	0.003	3.222	0.0	75.02	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	16/05/2020	84038.0	9.0	4637.0	0.0	58.387	0.006	3.222	0.0	75.02	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	17/05/2020	84044.0	6.0	4638.0	1.0	58.391	0.004	3.222	0.001	75.02	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	18/05/2020	84054.0	10.0	4638.0	0.0	58.398	0.007	3.222	0.0	75.02	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	19/05/2020	84063.0	9.0	4638.0	0.0	58.405	0.006	3.222	0.0	75.02	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	20/05/2020	84065.0	2.0	4638.0	0.0	58.406	0.001	3.222	0.0	75.02	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	21/05/2020	84067.0	2.0	4638.0	0.0	58.407	0.001	3.222	0.0	75.02	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	22/05/2020	84079.0	12.0	4638.0	0.0	58.416	0.008	3.222	0.0	75.02	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	23/05/2020	84081.0	2.0	4638.0	0.0	58.417	0.001	3.222	0.0	75.02	1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
CHN	China	24/05/2020	84084.0	3.0	4638.0	0.0	58.419	0.002	3.222	0.0		1439323774.0	147.674	38.7	10.641	5.929	15308.712	0.7	261.899	9.74	1.9	48.4		4.34	0.758		21.087
COL	Colombia	22/03/2020	210.0	52.0	1.0	1.0	4.127	1.022	0.02	0.02	53.83	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	23/03/2020	235.0	25.0	2.0	1.0	4.618	0.491	0.039	0.02	56.61	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	24/03/2020	306.0	71.0	3.0	1.0	6.014	1.395	0.059	0.02	56.61	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	25/03/2020	378.0	72.0	3.0	0.0	7.429	1.415	0.059	0.0	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	26/03/2020	470.0	92.0	4.0	1.0	9.237	1.808	0.079	0.02	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	27/03/2020	491.0	21.0	6.0	2.0	9.65	0.413	0.118	0.039	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	28/03/2020	539.0	48.0	6.0	0.0	10.593	0.943	0.118	0.0	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	29/03/2020	608.0	69.0	6.0	0.0	11.949	1.356	0.118	0.0	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	30/03/2020	702.0	94.0	10.0	4.0	13.796	1.847	0.197	0.079	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	31/03/2020	798.0	96.0	14.0	4.0	15.683	1.887	0.275	0.079	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	01/04/2020	906.0	108.0	16.0	2.0	17.806	2.123	0.314	0.039	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	02/04/2020	1065.0	159.0	17.0	1.0	20.93	3.125	0.334	0.02	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	03/04/2020	1161.0	96.0	19.0	2.0	22.817	1.887	0.373	0.039	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	04/04/2020	1267.0	106.0	25.0	6.0	24.9	2.083	0.491	0.118	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	05/04/2020	1406.0	139.0	32.0	7.0	27.632	2.732	0.629	0.138	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	06/04/2020	1485.0	79.0	35.0	3.0	29.185	1.553	0.688	0.059	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	07/04/2020	1579.0	94.0	46.0	11.0	31.032	1.847	0.904	0.216	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	08/04/2020	1780.0	201.0	50.0	4.0	34.982	3.95	0.983	0.079	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	09/04/2020	2054.0	274.0	55.0	5.0	40.367	5.385	1.081	0.098	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	10/04/2020	2223.0	169.0	69.0	14.0	43.689	3.321	1.356	0.275	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	11/04/2020	2473.0	250.0	80.0	11.0	48.602	4.913	1.572	0.216	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	12/04/2020	2709.0	236.0	100.0	20.0	53.24	4.638	1.965	0.393	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	13/04/2020	2776.0	67.0	109.0	9.0	54.557	1.317	2.142	0.177	91.4	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	14/04/2020	2852.0	76.0	112.0	3.0	56.05	1.494	2.201	0.059	88.75	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	15/04/2020	2979.0	127.0	127.0	15.0	58.546	2.496	2.496	0.295	88.75	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	16/04/2020	3105.0	126.0	131.0	4.0	61.022	2.476	2.575	0.079	88.75	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	17/04/2020	3233.0	128.0	144.0	13.0	63.538	2.516	2.83	0.255	88.75	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	18/04/2020	3439.0	206.0	153.0	9.0	67.587	4.049	3.007	0.177	88.75	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	19/04/2020	3621.0	182.0	166.0	13.0	71.163	3.577	3.262	0.255	88.75	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	20/04/2020	3792.0	171.0	179.0	13.0	74.524	3.361	3.518	0.255	88.75	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
COL	Colombia	21/04/2020	3977.0	185.0	189.0	10.0	78.16	3.636	3.714	0.197	88.75	50882884.0	44.223	32.2	7.646	4.312	13254.948	4.5	124.24	7.44	4.7	13.5	6.539	1.71	0.761		17.745
