iso_code	date	total_cases	total_deaths	total_cases_per_million	total_deaths_per_million	new_cases	new_deaths	new_deaths_per_million	new_cases_per_million	stringency_index	hospital_beds_per_1k	health_expenditure(%ofGDP)	HealthExpenseperGDP	diabetes_prevalence	cvd_death_rate	total_smokers	gdp_per_capita	HDI	median_age	aged_65_older	population_density	population	log_population	Lineage	identity percentage for NSP1	score for NSP1	identity percentage for NSP2	score for NSP2	identity percentage for NSP3	score for NSP3	identity percentage for NSP4	score for NSP4	identity percentage for NSP5	score for NSP5	identity percentage for NSP6	score for NSP6	identity percentage for NSP7	score for NSP7	identity percentage for NSP8	score for NSP8	identity percentage for NSP9	score for NSP9	identity percentage for NSP10	score for NSP10	identity percentage for NSP11	score for NSP11	identity percentage for NSP12	score for NSP12	identity percentage for NSP13	score for NSP13	identity percentage for NSP14	score for NSP14	identity percentage for NSP15	score for NSP15	identity percentage for NSP16	score for NSP16	identity percentage for Spike	score for Spike	identity percentage for NS3	score for NS3	identity percentage for E	score for E	identity percentage for M	score for M	identity percentage for NS6	score for NS6	identity percentage for NS7a	score for NS7a	identity percentage for NS7b	score for NS7b	identity percentage for NS8	score for NS8	identity percentage for N	score for N	death_growth_rate	Country	Clade_V	Clade_GH	Clade_GR	Clade_G	Clade_O	Clade_L	Clade_S
POL	2020-03-31	4413.0	107.0	116.602	2.827	4408.0	107.0	2.825	95.855	60.05	6.62	6.54	6.288	5.91	227.331	28.05	27216.445	0.872	41.8	16.763	124.027	37846605.0	17.449	B.2.2	100.0	1299.0	99.9581	4653.947	99.9689	14265.6616	99.9667	3751.8333	100.0	2284.0	99.95	2230.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9306	6989.6111	100.0	4438.0	100.0	3988.0	99.9833	2534.5	100.0	2222.0	99.8808	9374.3384	99.7828	2068.6439	100.0	550.0	100.0	1667.0	100.0	465.0	99.9515	900.4546	100.0	340.0	99.8667	916.6667	99.9546	3012.9242	0.0	Poland	0.0	0.0	0.0	1.0	0.0	0.0	0.0
POL	2020-04-30	14740.0	733.0	389.467	19.368	10327.0	626.0	16.539	480.812	88.09	6.62	6.54	6.288	5.91	227.331	28.05	27216.445	0.872	41.8	16.763	124.027	37846605.0	17.449	B.1.1	100.0	1299.0	100.0	4656.0	99.9	14249.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	485.0467	Poland	0.0	0.0	1.0	1.0	0.0	0.0	0.0
POL	2020-05-31	20931.0	993.0	553.048	26.237	6191.0	260.0	6.869	206.745	88.09	6.62	6.54	6.288	5.91	227.331	28.05	27216.445	0.872	41.8	16.763	124.027	37846605.0	17.449	B.1.1.1	100.0	1299.0	99.8	4646.0	99.9	14255.0	100.0	3753.0	99.7	2277.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.8	9370.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	-58.4665	Poland	0.0	0.0	1.0	1.0	0.0	0.0	0.0
PRT	2020-02-29	13.0	0.0	1.275	0.0	13.0	0.0	0.0	1.274	11.11	3.39	8.97	9.099	9.85	12.784	22.6	27936.896	0.85	46.2	21.502	112.371	10196707.0	16.138	B.1	99.94	1297.5	100.0	4656.0	99.9867	14268.4667	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	99.97	2533.9	100.0	2222.0	99.8933	9374.8667	100.0	2074.0	100.0	550.0	99.9167	1665.3333	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.85	3009.7	0.0	Portugal	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PRT	2020-03-31	11730.0	311.0	969.529	30.5	11717.0	311.0	30.499	1057.741	86.64	3.39	8.97	9.099	9.85	12.784	22.6	27936.896	0.85	46.2	21.502	112.371	10196707.0	16.138	B.1.5	100.0	1299.0	99.9698	4654.3016	99.9906	14268.365	100.0	3753.0	100.0	2284.0	99.948	2230.448	99.9893	600.9554	99.9979	1438.9667	100.0	821.0	100.0	1032.0	100.0	90.0	99.9107	6986.7316	99.9958	4437.7292	99.993	3987.674	99.9953	2534.875	99.9894	2221.6812	99.9027	9376.1099	99.8992	2071.4644	100.0	550.0	99.9979	1666.9667	100.0	465.0	99.9089	900.2127	99.9281	339.8125	99.9764	918.6181	99.6904	3002.851	0.0	Portugal	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PRT	2020-04-30	26182.0	1089.0	2567.692	106.799	14452.0	778.0	76.296	1431.533	86.64	3.39	8.97	9.099	9.85	12.784	22.6	27936.896	0.85	46.2	21.502	112.371	10196707.0	16.138	B.1.5	100.0	1299.0	99.9698	4654.3016	99.9906	14268.365	100.0	3753.0	100.0	2284.0	99.948	2230.448	99.9893	600.9554	99.9979	1438.9667	100.0	821.0	100.0	1032.0	100.0	90.0	99.9107	6986.7316	99.9958	4437.7292	99.993	3987.674	99.9953	2534.875	99.9894	2221.6812	99.9027	9376.1099	99.8992	2071.4644	100.0	550.0	99.9979	1666.9667	100.0	465.0	99.9089	900.2127	99.9281	339.8125	99.9764	918.6181	99.6904	3002.851	150.1608	Portugal	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PRT	2020-05-31	30471.0	1302.0	2988.318	127.688	4289.0	213.0	20.89	420.626	81.34	3.39	8.97	9.099	9.85	12.784	22.6	27936.896	0.85	46.2	21.502	112.371	10196707.0	16.138	B.1.5	100.0	1299.0	99.9698	4654.3016	99.9906	14268.365	100.0	3753.0	100.0	2284.0	99.948	2230.448	99.9893	600.9554	99.9979	1438.9667	100.0	821.0	100.0	1032.0	100.0	90.0	99.9107	6986.7316	99.9958	4437.7292	99.993	3987.674	99.9953	2534.875	99.9894	2221.6812	99.9027	9376.1099	99.8992	2071.4644	100.0	550.0	99.9979	1666.9667	100.0	465.0	99.9089	900.2127	99.9281	339.8125	99.9764	918.6181	99.6904	3002.851	-72.6221	Portugal	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ROU	2020-02-29	7.0	0.0	0.364	0.0	7.0	0.0	0.0	0.364	20.64	6.892	5.16	1202.9611	9.74	37.095	29.8	23313.199	0.816	43.0	17.85	851.29	19237682.0	16.772	B.1.1, B.1	100.0	1299.0	99.8667	4652.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.9333	3984.0	100.0	2535.0	100.0	2222.0	99.8333	9368.6667	99.2667	2056.6667	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.7	3003.0	0.0	Romania	0.0	1.0	1.0	1.0	0.0	0.0	0.0
ROU	2020-03-31	4057.0	157.0	210.888	8.161	4050.0	157.0	8.163	210.526	80.95	6.892	5.16	1202.9611	9.74	37.095	29.8	23313.199	0.816	43.0	17.85	851.29	19237682.0	16.772	B.1.1, B.1	100.0	1299.0	99.8667	4652.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.9333	3984.0	100.0	2535.0	100.0	2222.0	99.8333	9368.6667	99.2667	2056.6667	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.7	3003.0	0.0	Romania	0.0	1.0	1.0	1.0	0.0	0.0	0.0
ROU	2020-04-30	14107.0	858.0	733.3	44.6	10050.0	701.0	36.443	486.202	88.36	6.892	5.16	1202.9611	9.74	37.095	29.8	23313.199	0.816	43.0	17.85	851.29	19237682.0	16.772	B.1.1, B.1	100.0	1299.0	99.8667	4652.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.9333	3984.0	100.0	2535.0	100.0	2222.0	99.8333	9368.6667	99.2667	2056.6667	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.7	3003.0	346.4968	Romania	0.0	1.0	1.0	1.0	0.0	0.0	0.0
ROU	2020-05-31	17857.0	1170.0	928.23	60.818	3750.0	312.0	16.221	173.269	76.98	6.892	5.16	1202.9611	9.74	37.095	29.8	23313.199	0.816	43.0	17.85	851.29	19237682.0	16.772	B.1.1, B.1	100.0	1299.0	99.8667	4652.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.9333	3984.0	100.0	2535.0	100.0	2222.0	99.8333	9368.6667	99.2667	2056.6667	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.7	3003.0	-55.4922	Romania	0.0	1.0	1.0	1.0	0.0	0.0	0.0
RUS	2020-01-31	2.0	0.0	0.014	0.0	2.0	0.0	0.0	0.014	8.33	8.05	5.34	1322.5019	6.18	43.13	40.9	24765.953	0.824	39.6	14.178	8.823	145934460.0	18.799	B.1, B.1.5, B.1.1	100.0	1299.0	99.9644	4654.5333	99.9911	14268.4667	100.0	3753.0	99.972	2283.2933	99.9922	2231.7647	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8967	6984.7667	99.9911	4437.5111	99.9939	3987.7349	100.0	2535.0	99.9933	2221.8222	99.9	9376.0	99.936	2072.9067	100.0	550.0	99.9467	1665.9333	100.0	465.0	100.0	901.0	100.0	340.0	99.9467	918.5333	99.7511	3005.5822	0.0	Russia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
RUS	2020-02-29	10.0	0.0	0.069	0.0	8.0	0.0	0.0	0.055	8.33	8.05	5.34	1322.5019	6.18	43.13	40.9	24765.953	0.824	39.6	14.178	8.823	145934460.0	18.799	B.1, B.1.5, B.1.1	100.0	1299.0	99.9644	4654.5333	99.9911	14268.4667	100.0	3753.0	99.972	2283.2933	99.9922	2231.7647	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8967	6984.7667	99.9911	4437.5111	99.9939	3987.7349	100.0	2535.0	99.9933	2221.8222	99.9	9376.0	99.936	2072.9067	100.0	550.0	99.9467	1665.9333	100.0	465.0	100.0	901.0	100.0	340.0	99.9467	918.5333	99.7511	3005.5822	0.0	Russia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
RUS	2020-03-31	6343.0	47.0	43.465	0.322	6333.0	47.0	0.324	43.395	52.91	8.05	5.34	1322.5019	6.18	43.13	40.9	24765.953	0.824	39.6	14.178	8.823	145934460.0	18.799	B.1, B.1.5, B.1.1	100.0	1299.0	99.9644	4654.5333	99.9911	14268.4667	100.0	3753.0	99.972	2283.2933	99.9922	2231.7647	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8967	6984.7667	99.9911	4437.5111	99.9939	3987.7349	100.0	2535.0	99.9933	2221.8222	99.9	9376.0	99.936	2072.9067	100.0	550.0	99.9467	1665.9333	100.0	465.0	100.0	901.0	100.0	340.0	99.9467	918.5333	99.7511	3005.5822	0.0	Russia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
RUS	2020-04-30	165929.0	1537.0	1137.01	10.532	159586.0	1490.0	10.208	1093.545	80.7	8.05	5.34	1322.5019	6.18	43.13	40.9	24765.953	0.824	39.6	14.178	8.823	145934460.0	18.799	B.1.1, B.1.5, B.1	99.9958	1298.9231	99.9868	4655.1938	99.9879	14267.7799	100.0	3753.0	100.0	2284.0	99.9975	2231.9504	100.0	601.0	100.0	1439.0	100.0	821.0	99.9842	1031.7972	100.0	90.0	99.8956	6984.6594	100.0	4438.0	99.9962	3987.7598	99.9944	2534.8122	99.9979	2221.9441	99.8962	9375.6155	99.9972	2073.951	99.993	549.9358	99.9959	1666.9174	99.9896	464.9091	99.9558	900.6682	100.0	340.0	99.9934	918.8678	99.6538	3001.6288	3070.2128	Russia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
RUS	2020-05-31	335882.0	3388.0	2301.595	23.216	169953.0	1851.0	12.683	1164.584	71.71	8.05	5.34	1322.5019	6.18	43.13	40.9	24765.953	0.824	39.6	14.178	8.823	145934460.0	18.799	B.1.1, B.1.5, B.1	99.9958	1298.9231	99.9868	4655.1938	99.9879	14267.7799	100.0	3753.0	100.0	2284.0	99.9975	2231.9504	100.0	601.0	100.0	1439.0	100.0	821.0	99.9842	1031.7972	100.0	90.0	99.8956	6984.6594	100.0	4438.0	99.9962	3987.7598	99.9944	2534.8122	99.9979	2221.9441	99.8962	9375.6155	99.9972	2073.951	99.993	549.9358	99.9959	1666.9174	99.9896	464.9091	99.9558	900.6682	100.0	340.0	99.9934	918.8678	99.6538	3001.6288	24.2282	Russia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
SEN	2020-02-29	4.0	0.0	0.239	0.0	4.0	0.0	0.0	0.239	0.0	0.3	4.13	102.035	2.42	24.122	12.05	2470.58	0.514	18.7	3.008	823.28	16743930.0	16.634	B.1	100.0	1299.0	99.8	4647.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.3	2059.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Senegal	0.0	1.0	0.0	1.0	0.0	0.0	0.0
SEN	2020-03-31	226.0	2.0	13.497	0.119	222.0	2.0	0.12	13.259	66.67	0.3	4.13	102.035	2.42	24.122	12.05	2470.58	0.514	18.7	3.008	823.28	16743930.0	16.634	A.p7, B.1	100.0	1299.0	99.9857	4655.3571	99.9881	14268.2381	99.9714	3752.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9262	6988.6667	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.8976	9377.1905	99.8667	2071.0952	99.8143	548.1429	100.0	1667.0	99.3143	460.7143	100.0	901.0	100.0	340.0	99.8095	916.0952	99.9333	3011.8571	0.0	Senegal	0.0	1.0	0.0	1.0	0.0	0.0	1.0
SEN	2020-04-30	1433.0	12.0	85.583	0.717	1207.0	10.0	0.599	72.085	66.67	0.3	4.13	102.035	2.42	24.122	12.05	2470.58	0.514	18.7	3.008	823.28	16743930.0	16.634	A.p7, B.1	100.0	1299.0	99.9857	4655.3571	99.9881	14268.2381	99.9714	3752.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9262	6988.6667	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.8976	9377.1905	99.8667	2071.0952	99.8143	548.1429	100.0	1667.0	99.3143	460.7143	100.0	901.0	100.0	340.0	99.8095	916.0952	99.9333	3011.8571	400.0	Senegal	0.0	1.0	0.0	1.0	0.0	0.0	1.0
SEN	2020-05-31	2976.0	35.0	177.736	2.09	1543.0	23.0	1.373	92.153	13.89	0.3	4.13	102.035	2.42	24.122	12.05	2470.58	0.514	18.7	3.008	823.28	16743930.0	16.634	A.p7, B.1	100.0	1299.0	99.9857	4655.3571	99.9881	14268.2381	99.9714	3752.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9262	6988.6667	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.8976	9377.1905	99.8667	2071.0952	99.8143	548.1429	100.0	1667.0	99.3143	460.7143	100.0	901.0	100.0	340.0	99.8095	916.0952	99.9333	3011.8571	130.0	Senegal	0.0	1.0	0.0	1.0	0.0	0.0	1.0
SRB	2020-02-29	1.0	0.0	0.147	0.0	1.0	0.0	0.0	0.147	13.89	5.609	8.43	1184.3207	10.08	439.415	41.65	14048.881	0.799	41.2	17.366	80.291	6804596.0	15.733	B.1.1	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	99.7	2277.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	99.7	2526.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	0.0	Serbia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
SRB	2020-03-31	2200.0	58.0	323.311	8.524	2199.0	58.0	8.526	291.422	100.0	5.609	8.43	1184.3207	10.08	439.415	41.65	14048.881	0.799	41.2	17.366	80.291	6804596.0	15.733	B.1.1	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	99.7	2277.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	99.7	2526.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	0.0	Serbia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
SRB	2020-04-30	9791.0	203.0	1438.88	29.833	7591.0	145.0	21.315	1115.568	97.35	5.609	8.43	1184.3207	10.08	439.415	41.65	14048.881	0.799	41.2	17.366	80.291	6804596.0	15.733	B.1.1	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	99.7	2277.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	99.7	2526.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	150.0	Serbia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
SRB	2020-05-31	11092.0	238.0	1630.075	34.976	1301.0	35.0	5.145	178.629	94.18	5.609	8.43	1184.3207	10.08	439.415	41.65	14048.881	0.799	41.2	17.366	80.291	6804596.0	15.733	B.1.1	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	99.7	2277.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	99.7	2526.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	-75.8621	Serbia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
SGP	2020-01-31	30.0	0.0	5.128	0.0	30.0	0.0	0.0	5.13	19.44	2.4	4.44	3797.771	10.99	92.243	16.5	85535.383	0.935	42.4	12.922	791.573	5850343.0	15.582	B	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.98	6996.4	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.76	2067.4	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Singapore	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SGP	2020-02-29	130.0	0.0	22.221	0.0	100.0	0.0	0.0	17.097	26.59	2.4	4.44	3797.771	10.99	92.243	16.5	85535.383	0.935	42.4	12.922	791.573	5850343.0	15.582	B	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Singapore	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SGP	2020-03-31	1375.0	6.0	235.029	1.026	1245.0	6.0	1.026	257.264	37.7	2.4	4.44	3797.771	10.99	92.243	16.5	85535.383	0.935	42.4	12.922	791.573	5850343.0	15.582	B.6, B.1.1	99.9727	1298.5	99.9544	4653.9182	99.9673	14263.9652	100.0	3753.0	100.0	2284.0	99.9127	2229.3818	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8989	6988.153	100.0	4438.0	100.0	3988.0	100.0	2535.0	99.9977	2221.9621	99.9514	9381.1212	99.9182	2072.5379	100.0	550.0	99.9909	1666.8182	99.9879	464.8636	99.9636	900.5	100.0	340.0	100.0	919.0	99.7882	3005.4076	0.0	Singapore	0.0	0.0	1.0	1.0	1.0	0.0	0.0
SGP	2020-04-30	20198.0	20.0	3452.447	3.419	18823.0	14.0	2.394	2541.612	87.83	2.4	4.44	3797.771	10.99	92.243	16.5	85535.383	0.935	42.4	12.922	791.573	5850343.0	15.582	B.6	100.0	1299.0	99.995	4655.8	99.8775	14249.975	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	99.9875	1438.775	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6991.0	100.0	4438.0	100.0	3988.0	99.985	2534.5	100.0	2222.0	99.995	9385.7	99.99	2073.725	100.0	550.0	99.9	1665.8	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	133.3333	Singapore	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SGP	2020-05-31	31068.0	23.0	5310.458	3.931	10870.0	3.0	0.513	2020.003	85.18	2.4	4.44	3797.771	10.99	92.243	16.5	85535.383	0.935	42.4	12.922	791.573	5850343.0	15.582	B.6	100.0	1299.0	99.995	4655.8	99.8775	14249.975	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	99.9875	1438.775	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6991.0	100.0	4438.0	100.0	3988.0	99.985	2534.5	100.0	2222.0	99.995	9385.7	99.99	2073.725	100.0	550.0	99.9	1665.8	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	-78.5714	Singapore	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SVN	2020-02-29	9.0	0.0	4.329	0.0	9.0	0.0	0.0	4.329	11.11	4.5	8.19	7.946	7.25	153.493	20.2	31400.84	0.902	44.5	19.062	102.619	2078932.0	14.547	B.1	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.85	2227.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.95	6992.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9371.0	99.8	2068.5	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9	3008.5	0.0	Slovenia	0.0	0.0	0.0	1.0	0.0	0.0	0.0
SVN	2020-03-31	1021.0	30.0	491.118	14.43	1012.0	30.0	14.43	475.536	80.82	4.5	8.19	7.946	7.25	153.493	20.2	31400.84	0.902	44.5	19.062	102.619	2078932.0	14.547	B.6	100.0	1299.0	100.0	4656.0	99.95	14264.5	100.0	3753.0	100.0	2284.0	99.85	2227.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6988.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9371.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9	3009.0	0.0	Slovenia	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SVN	2020-04-30	1448.0	99.0	696.511	47.621	427.0	69.0	33.189	317.946	89.28	4.5	8.19	7.946	7.25	153.493	20.2	31400.84	0.902	44.5	19.062	102.619	2078932.0	14.547	B.1.22	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2224.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3010.0	130.0	Slovenia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
SVN	2020-05-31	1478.0	106.0	710.942	50.988	30.0	7.0	3.367	14.43	63.89	4.5	8.19	7.946	7.25	153.493	20.2	31400.84	0.902	44.5	19.062	102.619	2078932.0	14.547	B.1.22	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2224.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3010.0	-89.8551	Slovenia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
KOR	2020-01-31	24.0	0.0	0.468	0.0	24.0	0.0	0.0	0.473	0.0	12.27	7.6	8.102	6.8	8.6	27.0	35938.373	0.906	43.4	13.914	527.967	51269183.0	17.753	B.2	100.0	1299.0	100.0	4656.0	99.9	14258.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	0.0	South Korea	1.0	0.0	0.0	0.0	0.0	0.0	0.0
KOR	2020-02-29	6767.0	44.0	131.99	0.858	6743.0	44.0	0.864	131.525	45.64	12.27	7.6	8.102	6.8	8.6	27.0	35938.373	0.906	43.4	13.914	527.967	51269183.0	17.753	B.2	100.0	1299.0	100.0	4656.0	99.9	14258.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	0.0	South Korea	1.0	0.0	0.0	0.0	0.0	0.0	0.0
